2024-01-17 14:25:36,195 INFO    SystemMonitor:71473 [interfaces.py:start():190] Started network monitoring
2024-01-17 14:25:36,200 DEBUG   HandlerThread:71473 [system_info.py:probe():151] Probing system
2024-01-17 14:25:36,201 DEBUG   HandlerThread:71473 [system_info.py:_probe_git():136] Probing git
2024-01-17 14:25:36,205 DEBUG   HandlerThread:71473 [system_info.py:_probe_git():144] Probing git done
2024-01-17 14:25:36,205 DEBUG   HandlerThread:71473 [system_info.py:probe():199] Probing system done
2024-01-17 14:25:36,205 DEBUG   HandlerThread:71473 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-14-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2024-01-17T13:25:36.200341', 'startedAt': '2024-01-17T13:25:35.387273', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/media/ruben/data/documents/unief/thesis/thesis_manta_ray/evolution_simulation.py', 'codePathLocal': 'evolution_simulation.py', 'codePath': 'evolution_simulation.py', 'git': {'remote': 'git@github.com:ruvhaeck/thesis_manta_ray.git', 'commit': 'fd486563c8014209490c13e063073cd6d37032d9'}, 'email': 'ruben.vanhaecke@ugent.be', 'root': '/media/ruben/data/documents/unief/thesis/thesis_manta_ray', 'host': 'pc-ruben-vh', 'username': 'ruben', 'executable': '/media/ruben/data/documents/unief/thesis/thesis_manta_ray/env/bin/python', 'cpu_count': 10, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2024.872916666667, 'min': 400.0, 'max': 3900.0}, 'cpu_freq_per_core': [{'current': 2140.403, 'min': 400.0, 'max': 4700.0}, {'current': 4117.103, 'min': 400.0, 'max': 4700.0}, {'current': 4117.67, 'min': 400.0, 'max': 4700.0}, {'current': 4142.647, 'min': 400.0, 'max': 4700.0}, {'current': 3262.706, 'min': 400.0, 'max': 3500.0}, {'current': 3315.112, 'min': 400.0, 'max': 3500.0}, {'current': 1641.966, 'min': 400.0, 'max': 3500.0}, {'current': 400.0, 'min': 400.0, 'max': 3500.0}, {'current': 400.0, 'min': 400.0, 'max': 3500.0}, {'current': 400.0, 'min': 400.0, 'max': 3500.0}, {'current': 400.0, 'min': 400.0, 'max': 3500.0}, {'current': 400.0, 'min': 400.0, 'max': 3500.0}], 'disk': {'/': {'total': 163.9468765258789, 'used': 149.11277770996094}}, 'memory': {'total': 15.302433013916016}}
2024-01-17 14:25:36,205 INFO    HandlerThread:71473 [system_monitor.py:probe():224] Finished collecting system info
2024-01-17 14:25:36,205 INFO    HandlerThread:71473 [system_monitor.py:probe():227] Publishing system info
2024-01-17 14:25:36,205 INFO    HandlerThread:71473 [system_monitor.py:probe():229] Finished publishing system info
2024-01-17 14:25:36,208 DEBUG   SenderThread:71473 [sender.py:send():382] send: files
2024-01-17 14:25:36,208 INFO    SenderThread:71473 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-01-17 14:25:36,211 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: python_packages
2024-01-17 14:25:36,211 DEBUG   SenderThread:71473 [sender.py:send_request():409] send_request: python_packages
2024-01-17 14:25:36,254 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: stop_status
2024-01-17 14:25:36,254 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-17 14:25:36,255 DEBUG   SenderThread:71473 [sender.py:send_request():409] send_request: stop_status
2024-01-17 14:25:36,535 DEBUG   SenderThread:71473 [sender.py:send():382] send: telemetry
2024-01-17 14:25:36,536 DEBUG   SenderThread:71473 [sender.py:send():382] send: exit
2024-01-17 14:25:36,536 INFO    SenderThread:71473 [sender.py:send_exit():589] handling exit code: 1
2024-01-17 14:25:36,536 INFO    SenderThread:71473 [sender.py:send_exit():591] handling runtime: 0
2024-01-17 14:25:36,536 INFO    SenderThread:71473 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-17 14:25:36,536 INFO    SenderThread:71473 [sender.py:send_exit():597] send defer
2024-01-17 14:25:36,536 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: defer
2024-01-17 14:25:36,536 INFO    HandlerThread:71473 [handler.py:handle_request_defer():172] handle defer: 0
2024-01-17 14:25:36,536 DEBUG   SenderThread:71473 [sender.py:send_request():409] send_request: defer
2024-01-17 14:25:36,536 INFO    SenderThread:71473 [sender.py:send_request_defer():613] handle sender defer: 0
2024-01-17 14:25:36,537 INFO    SenderThread:71473 [sender.py:transition_state():617] send defer: 1
2024-01-17 14:25:36,537 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: defer
2024-01-17 14:25:36,537 INFO    HandlerThread:71473 [handler.py:handle_request_defer():172] handle defer: 1
2024-01-17 14:25:36,537 DEBUG   SenderThread:71473 [sender.py:send_request():409] send_request: defer
2024-01-17 14:25:36,537 INFO    SenderThread:71473 [sender.py:send_request_defer():613] handle sender defer: 1
2024-01-17 14:25:36,537 INFO    SenderThread:71473 [sender.py:transition_state():617] send defer: 2
2024-01-17 14:25:36,537 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: defer
2024-01-17 14:25:36,537 INFO    HandlerThread:71473 [handler.py:handle_request_defer():172] handle defer: 2
2024-01-17 14:25:36,537 INFO    HandlerThread:71473 [system_monitor.py:finish():203] Stopping system monitor
2024-01-17 14:25:36,537 DEBUG   SystemMonitor:71473 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-01-17 14:25:36,537 DEBUG   SystemMonitor:71473 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-01-17 14:25:36,537 DEBUG   SystemMonitor:71473 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-01-17 14:25:36,537 INFO    HandlerThread:71473 [interfaces.py:finish():202] Joined cpu monitor
2024-01-17 14:25:36,538 INFO    HandlerThread:71473 [interfaces.py:finish():202] Joined disk monitor
2024-01-17 14:25:36,538 INFO    HandlerThread:71473 [interfaces.py:finish():202] Joined memory monitor
2024-01-17 14:25:36,538 INFO    HandlerThread:71473 [interfaces.py:finish():202] Joined network monitor
2024-01-17 14:25:36,538 DEBUG   SenderThread:71473 [sender.py:send_request():409] send_request: defer
2024-01-17 14:25:36,538 INFO    SenderThread:71473 [sender.py:send_request_defer():613] handle sender defer: 2
2024-01-17 14:25:36,538 INFO    SenderThread:71473 [sender.py:transition_state():617] send defer: 3
2024-01-17 14:25:36,538 DEBUG   SenderThread:71473 [sender.py:send():382] send: stats
2024-01-17 14:25:36,539 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: defer
2024-01-17 14:25:36,539 INFO    HandlerThread:71473 [handler.py:handle_request_defer():172] handle defer: 3
2024-01-17 14:25:36,539 DEBUG   SenderThread:71473 [sender.py:send_request():409] send_request: defer
2024-01-17 14:25:36,539 INFO    SenderThread:71473 [sender.py:send_request_defer():613] handle sender defer: 3
2024-01-17 14:25:36,539 INFO    SenderThread:71473 [sender.py:transition_state():617] send defer: 4
2024-01-17 14:25:36,539 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: defer
2024-01-17 14:25:36,539 INFO    HandlerThread:71473 [handler.py:handle_request_defer():172] handle defer: 4
2024-01-17 14:25:36,539 DEBUG   SenderThread:71473 [sender.py:send_request():409] send_request: defer
2024-01-17 14:25:36,539 INFO    SenderThread:71473 [sender.py:send_request_defer():613] handle sender defer: 4
2024-01-17 14:25:36,539 INFO    SenderThread:71473 [sender.py:transition_state():617] send defer: 5
2024-01-17 14:25:36,539 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: defer
2024-01-17 14:25:36,540 INFO    HandlerThread:71473 [handler.py:handle_request_defer():172] handle defer: 5
2024-01-17 14:25:36,540 DEBUG   SenderThread:71473 [sender.py:send():382] send: summary
2024-01-17 14:25:36,540 INFO    SenderThread:71473 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-17 14:25:36,540 DEBUG   SenderThread:71473 [sender.py:send_request():409] send_request: defer
2024-01-17 14:25:36,540 INFO    SenderThread:71473 [sender.py:send_request_defer():613] handle sender defer: 5
2024-01-17 14:25:36,540 INFO    SenderThread:71473 [sender.py:transition_state():617] send defer: 6
2024-01-17 14:25:36,540 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: defer
2024-01-17 14:25:36,540 INFO    HandlerThread:71473 [handler.py:handle_request_defer():172] handle defer: 6
2024-01-17 14:25:36,540 DEBUG   SenderThread:71473 [sender.py:send_request():409] send_request: defer
2024-01-17 14:25:36,540 INFO    SenderThread:71473 [sender.py:send_request_defer():613] handle sender defer: 6
2024-01-17 14:25:36,543 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: status_report
2024-01-17 14:25:36,820 INFO    wandb-upload_0:71473 [upload_job.py:push():131] Uploaded file /tmp/tmpdfbb7k1twandb/5bwjvbi6-wandb-metadata.json
2024-01-17 14:25:36,821 INFO    SenderThread:71473 [sender.py:transition_state():617] send defer: 7
2024-01-17 14:25:36,822 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: defer
2024-01-17 14:25:36,822 INFO    HandlerThread:71473 [handler.py:handle_request_defer():172] handle defer: 7
2024-01-17 14:25:36,822 DEBUG   SenderThread:71473 [sender.py:send_request():409] send_request: defer
2024-01-17 14:25:36,822 INFO    SenderThread:71473 [sender.py:send_request_defer():613] handle sender defer: 7
2024-01-17 14:25:37,104 INFO    Thread-12 :71473 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/ruben/data/documents/unief/thesis/thesis_manta_ray/wandb/run-20240117_142535-00z8c67d/files/config.yaml
2024-01-17 14:25:37,104 INFO    Thread-12 :71473 [dir_watcher.py:_on_file_created():271] file/dir created: /media/ruben/data/documents/unief/thesis/thesis_manta_ray/wandb/run-20240117_142535-00z8c67d/files/wandb-metadata.json
2024-01-17 14:25:37,104 INFO    Thread-12 :71473 [dir_watcher.py:_on_file_created():271] file/dir created: /media/ruben/data/documents/unief/thesis/thesis_manta_ray/wandb/run-20240117_142535-00z8c67d/files/requirements.txt
2024-01-17 14:25:37,104 INFO    Thread-12 :71473 [dir_watcher.py:_on_file_created():271] file/dir created: /media/ruben/data/documents/unief/thesis/thesis_manta_ray/wandb/run-20240117_142535-00z8c67d/files/output.log
2024-01-17 14:25:37,104 INFO    Thread-12 :71473 [dir_watcher.py:_on_file_created():271] file/dir created: /media/ruben/data/documents/unief/thesis/thesis_manta_ray/wandb/run-20240117_142535-00z8c67d/files/wandb-summary.json
2024-01-17 14:25:37,255 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-17 14:25:38,539 INFO    SenderThread:71473 [sender.py:transition_state():617] send defer: 8
2024-01-17 14:25:38,539 DEBUG   SenderThread:71473 [sender.py:send_request():409] send_request: poll_exit
2024-01-17 14:25:38,539 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: defer
2024-01-17 14:25:38,539 INFO    HandlerThread:71473 [handler.py:handle_request_defer():172] handle defer: 8
2024-01-17 14:25:38,540 DEBUG   SenderThread:71473 [sender.py:send_request():409] send_request: defer
2024-01-17 14:25:38,540 INFO    SenderThread:71473 [sender.py:send_request_defer():613] handle sender defer: 8
2024-01-17 14:25:38,540 INFO    SenderThread:71473 [job_builder.py:build():296] Attempting to build job artifact
2024-01-17 14:25:38,540 INFO    SenderThread:71473 [job_builder.py:_get_source_type():426] is repo sourced job
2024-01-17 14:25:38,547 INFO    SenderThread:71473 [job_builder.py:build():402] adding wandb-job metadata file
2024-01-17 14:25:38,551 INFO    SenderThread:71473 [sender.py:transition_state():617] send defer: 9
2024-01-17 14:25:38,551 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: defer
2024-01-17 14:25:38,551 INFO    HandlerThread:71473 [handler.py:handle_request_defer():172] handle defer: 9
2024-01-17 14:25:38,551 DEBUG   SenderThread:71473 [sender.py:send():382] send: artifact
2024-01-17 14:25:39,104 INFO    Thread-12 :71473 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/ruben/data/documents/unief/thesis/thesis_manta_ray/wandb/run-20240117_142535-00z8c67d/files/output.log
2024-01-17 14:25:39,255 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-17 14:25:39,379 INFO    SenderThread:71473 [sender.py:send_artifact():1494] sent artifact job-git_github.com_ruvhaeck_thesis_manta_ray.git_evolution_simulation.py - {'id': 'QXJ0aWZhY3Q6NjkzNTE2NjY5', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzMTA2OTgzMA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjkzNjMxNTAz', 'versionIndex': 1}}}
2024-01-17 14:25:39,379 DEBUG   SenderThread:71473 [sender.py:send_request():409] send_request: defer
2024-01-17 14:25:39,379 INFO    SenderThread:71473 [sender.py:send_request_defer():613] handle sender defer: 9
2024-01-17 14:25:39,379 INFO    SenderThread:71473 [dir_watcher.py:finish():358] shutting down directory watcher
2024-01-17 14:25:40,104 INFO    SenderThread:71473 [dir_watcher.py:finish():388] scan: /media/ruben/data/documents/unief/thesis/thesis_manta_ray/wandb/run-20240117_142535-00z8c67d/files
2024-01-17 14:25:40,104 INFO    SenderThread:71473 [dir_watcher.py:finish():402] scan save: /media/ruben/data/documents/unief/thesis/thesis_manta_ray/wandb/run-20240117_142535-00z8c67d/files/config.yaml config.yaml
2024-01-17 14:25:40,104 INFO    SenderThread:71473 [dir_watcher.py:finish():402] scan save: /media/ruben/data/documents/unief/thesis/thesis_manta_ray/wandb/run-20240117_142535-00z8c67d/files/output.log output.log
2024-01-17 14:25:40,105 INFO    SenderThread:71473 [dir_watcher.py:finish():402] scan save: /media/ruben/data/documents/unief/thesis/thesis_manta_ray/wandb/run-20240117_142535-00z8c67d/files/requirements.txt requirements.txt
2024-01-17 14:25:40,105 INFO    SenderThread:71473 [dir_watcher.py:finish():402] scan save: /media/ruben/data/documents/unief/thesis/thesis_manta_ray/wandb/run-20240117_142535-00z8c67d/files/wandb-metadata.json wandb-metadata.json
2024-01-17 14:25:40,105 INFO    SenderThread:71473 [dir_watcher.py:finish():402] scan save: /media/ruben/data/documents/unief/thesis/thesis_manta_ray/wandb/run-20240117_142535-00z8c67d/files/wandb-summary.json wandb-summary.json
2024-01-17 14:25:40,105 INFO    SenderThread:71473 [sender.py:transition_state():617] send defer: 10
2024-01-17 14:25:40,105 DEBUG   SenderThread:71473 [sender.py:send_request():409] send_request: poll_exit
2024-01-17 14:25:40,105 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: defer
2024-01-17 14:25:40,105 INFO    HandlerThread:71473 [handler.py:handle_request_defer():172] handle defer: 10
2024-01-17 14:25:40,109 DEBUG   SenderThread:71473 [sender.py:send_request():409] send_request: defer
2024-01-17 14:25:40,110 INFO    SenderThread:71473 [sender.py:send_request_defer():613] handle sender defer: 10
2024-01-17 14:25:40,110 INFO    SenderThread:71473 [file_pusher.py:finish():175] shutting down file pusher
2024-01-17 14:25:40,256 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-17 14:25:40,256 DEBUG   SenderThread:71473 [sender.py:send_request():409] send_request: poll_exit
2024-01-17 14:25:40,431 INFO    wandb-upload_1:71473 [upload_job.py:push():131] Uploaded file /media/ruben/data/documents/unief/thesis/thesis_manta_ray/wandb/run-20240117_142535-00z8c67d/files/output.log
2024-01-17 14:25:40,525 INFO    wandb-upload_0:71473 [upload_job.py:push():131] Uploaded file /media/ruben/data/documents/unief/thesis/thesis_manta_ray/wandb/run-20240117_142535-00z8c67d/files/config.yaml
2024-01-17 14:25:40,712 INFO    wandb-upload_3:71473 [upload_job.py:push():131] Uploaded file /media/ruben/data/documents/unief/thesis/thesis_manta_ray/wandb/run-20240117_142535-00z8c67d/files/wandb-summary.json
2024-01-17 14:25:40,713 INFO    wandb-upload_2:71473 [upload_job.py:push():131] Uploaded file /media/ruben/data/documents/unief/thesis/thesis_manta_ray/wandb/run-20240117_142535-00z8c67d/files/requirements.txt
2024-01-17 14:25:40,913 INFO    Thread-11 (_thread_body):71473 [sender.py:transition_state():617] send defer: 11
2024-01-17 14:25:40,913 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: defer
2024-01-17 14:25:40,913 INFO    HandlerThread:71473 [handler.py:handle_request_defer():172] handle defer: 11
2024-01-17 14:25:40,914 DEBUG   SenderThread:71473 [sender.py:send_request():409] send_request: defer
2024-01-17 14:25:40,914 INFO    SenderThread:71473 [sender.py:send_request_defer():613] handle sender defer: 11
2024-01-17 14:25:40,914 INFO    SenderThread:71473 [file_pusher.py:join():181] waiting for file pusher
2024-01-17 14:25:40,914 INFO    SenderThread:71473 [sender.py:transition_state():617] send defer: 12
2024-01-17 14:25:40,914 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: defer
2024-01-17 14:25:40,914 INFO    HandlerThread:71473 [handler.py:handle_request_defer():172] handle defer: 12
2024-01-17 14:25:40,914 DEBUG   SenderThread:71473 [sender.py:send_request():409] send_request: defer
2024-01-17 14:25:40,915 INFO    SenderThread:71473 [sender.py:send_request_defer():613] handle sender defer: 12
2024-01-17 14:25:40,915 INFO    SenderThread:71473 [file_stream.py:finish():595] file stream finish called
2024-01-17 14:25:41,122 INFO    SenderThread:71473 [file_stream.py:finish():599] file stream finish is done
2024-01-17 14:25:41,122 INFO    SenderThread:71473 [sender.py:transition_state():617] send defer: 13
2024-01-17 14:25:41,122 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: defer
2024-01-17 14:25:41,122 INFO    HandlerThread:71473 [handler.py:handle_request_defer():172] handle defer: 13
2024-01-17 14:25:41,122 DEBUG   SenderThread:71473 [sender.py:send_request():409] send_request: defer
2024-01-17 14:25:41,122 INFO    SenderThread:71473 [sender.py:send_request_defer():613] handle sender defer: 13
2024-01-17 14:25:41,123 INFO    SenderThread:71473 [sender.py:transition_state():617] send defer: 14
2024-01-17 14:25:41,123 DEBUG   SenderThread:71473 [sender.py:send():382] send: final
2024-01-17 14:25:41,123 DEBUG   SenderThread:71473 [sender.py:send():382] send: footer
2024-01-17 14:25:41,123 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: defer
2024-01-17 14:25:41,123 INFO    HandlerThread:71473 [handler.py:handle_request_defer():172] handle defer: 14
2024-01-17 14:25:41,123 DEBUG   SenderThread:71473 [sender.py:send_request():409] send_request: defer
2024-01-17 14:25:41,123 INFO    SenderThread:71473 [sender.py:send_request_defer():613] handle sender defer: 14
2024-01-17 14:25:41,124 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-17 14:25:41,124 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-17 14:25:41,124 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: server_info
2024-01-17 14:25:41,124 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: get_summary
2024-01-17 14:25:41,125 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: sampled_history
2024-01-17 14:25:41,125 DEBUG   SenderThread:71473 [sender.py:send_request():409] send_request: poll_exit
2024-01-17 14:25:41,125 DEBUG   SenderThread:71473 [sender.py:send_request():409] send_request: poll_exit
2024-01-17 14:25:41,125 DEBUG   SenderThread:71473 [sender.py:send_request():409] send_request: server_info
2024-01-17 14:25:41,125 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-17 14:25:41,126 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: job_info
2024-01-17 14:25:41,327 DEBUG   SenderThread:71473 [sender.py:send_request():409] send_request: job_info
2024-01-17 14:25:41,327 INFO    MainThread:71473 [wandb_run.py:_footer_history_summary_info():3857] rendering history
2024-01-17 14:25:41,327 INFO    MainThread:71473 [wandb_run.py:_footer_history_summary_info():3889] rendering summary
2024-01-17 14:25:41,327 INFO    MainThread:71473 [wandb_run.py:_footer_sync_info():3816] logging synced files
2024-01-17 14:25:41,327 DEBUG   HandlerThread:71473 [handler.py:handle_request():146] handle_request: shutdown
2024-01-17 14:25:41,327 INFO    HandlerThread:71473 [handler.py:finish():869] shutting down handler
2024-01-17 14:25:42,127 INFO    WriterThread:71473 [datastore.py:close():296] close: /media/ruben/data/documents/unief/thesis/thesis_manta_ray/wandb/run-20240117_142535-00z8c67d/run-00z8c67d.wandb
2024-01-17 14:25:42,327 INFO    SenderThread:71473 [sender.py:finish():1572] shutting down sender
2024-01-17 14:25:42,327 INFO    SenderThread:71473 [file_pusher.py:finish():175] shutting down file pusher
2024-01-17 14:25:42,327 INFO    SenderThread:71473 [file_pusher.py:join():181] waiting for file pusher
